No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
5,35,140.748,431.002,2.4456,1.93125,2240.19,199.375,17.7761,-9.00781,64689.5,577.107,1,1,1,1,1,0
5,36,140.662,430.933,2.35704,1.85804,2280.52,215.44,16.3375,-3.24226,61907.9,584.615,1,1,1,1,1,0
5,37,140.884,430.923,2.38972,2.11328,2287.94,212.405,15.7172,-11.3157,71174.4,632.609,1,1,1,1,1,0
5,38,140.849,430.891,2.31117,1.93097,2530.61,272.75,20.8383,-13.7265,68666.2,676.177,1,1,1,1,1,0
5,39,140.861,430.824,2.41109,2.01018,2279.4,265.141,13.8602,-14.5906,68374.9,666.941,1,1,1,1,1,0
5,40,140.592,430.89,2.43414,2.09154,2233.29,223.805,19.6759,-9.50243,70282.1,643.663,1,1,1,1,1,0
5,41,140.739,430.828,2.56093,2.07294,2232.27,207.065,13.199,-9.47421,72781.5,641.574,1,1,1,1,1,0
5,42,141.193,430.813,2.73033,2.12296,2199.6,175.312,6.95125,-6.12571,76931.5,644.544,1,1,1,1,1,0
5,43,140.928,430.856,2.51831,2.11665,2269.22,194.99,11.4971,-6.23793,74316.1,635.757,1,1,1,1,1,0
5,44,140.91,431.061,2.46579,2.17671,2491.98,161.007,3.28392,-8.1778,84111.3,664.314,1,1,1,1,1,0
5,45,140.886,430.911,2.53925,2.05135,2362.46,220.792,10.5436,-3.72843,75232.8,666.533,1,1,1,1,1,0
5,46,140.745,430.996,2.54925,2.12261,2202.94,223.334,12.5074,-3.10292,73440.2,663.621,1,1,1,1,1,0
